id,issn_l,issn,pissn,eissn,display_name,journal_title,publisher.x,publisher.y
https://openalex.org/V38610712,1406-2925,"[""1406-2925"", ""1736-7476""]",1406-2925,1736-7476,Acta Historica Tallinnensia,Acta Historica Tallinnensia,Estonian Academy Publishers,Estonian Academy Publishers
https://openalex.org/V4210209118,2708-4604,"[""2708-4604"", ""2708-4612""]",2708-4604,2708-4612,Osvìtnìj vimìr,Освітній вимір,Kryvyi Rih State Pedagogical University,Academy of Cognitive and Natural Sciences
https://openalex.org/V2736769790,2147-267X,"[""2146-6416"", ""2602-2974"", ""2147-267X""]",2146-6416,2147-267X,Türk Yoğun Bakim Derneği Dergisi,Türk Yoğun Bakim Derneği Dergisi,NA,Galenos Yayinevi
https://openalex.org/V2754235422,0048-766X,"[""0717-7526"", ""0048-766X""]",NA,0717-7526,Revista chilena de obstetricia y ginecología,Revista Chilena de Obstetricia y Ginecología,NA,Permanyer
https://openalex.org/V2764770781,1330-7533,"[""1847-3377"", ""1330-7533""]",1330-7533,1847-3377,Tourism hospitality management,Tourism and Hospitality Management,"University of Rijeka, Faculty of Tourism and Hospitality Management",Faculty of tourism and hospitality management
https://openalex.org/V1980519,0004-637X,"[""1538-4357"", ""0004-637X""]",NA,1538-4357,The Astrophysical Journal,The Astrophysical Journal,American Astronomical Society,IOP Publishing
https://openalex.org/V4210205668,2088-9623,"[""2088-9623"", ""2442-7802""]",2088-9623,2442-7802,Guidena,Guidena,Muhammadiyah Metro University,Universitas Muhammadiyah Metro
https://openalex.org/V4210228620,1137-1102,"[""1989-631X"", ""1137-1102""]",1137-1102,1989-631X,Zer (Bilbao. 1996),Zer,UPV/EHU Press,University of the Basque Country
https://openalex.org/V4210234399,2594-2913,"[""2594-2913""]",NA,2594-2913,Revista relep educación y pedagogía en Latinoamérica,Revista Relep Educación y Pedagogía en Latinoamérica,Invepy y Asociados S.C.,iQuatro Editores
https://openalex.org/V2764756632,1965-0175,null,NA,1965-0175,Water alternatives,Water Alternatives,NA,Water Alternatives Association
https://openalex.org/V4210218457,1453-5068,"[""1453-5068"", ""2285-6773""]",1453-5068,2285-6773,Revista de geomorfologie,Revista de Geomorfologie,Romanian Association of Geomorphologists,Romanian Association of Geomorphologists
https://openalex.org/V4210225534,2654-8429,"[""2654-8429""]",NA,2654-8429,Jurnal Ecogen,Jurnal Ecogen,Universitas Negeri Padang (UNP),Universitas Negeri Padang
https://openalex.org/V4210228642,2772-6320,"[""2772-6320""]",NA,2772-6320,Health Sciences Review,Health Sciences Review,Elsevier,Elsevier
https://openalex.org/V57552105,0737-4038,"[""0737-4038"", ""1537-1719""]",0737-4038,1537-1719,Molecular Biology and Evolution,Molecular Biology and Evolution,Oxford University Press,Oxford University Press
https://openalex.org/V2755543789,0953-6833,null,0953-6833,1993-7288,Community eye health / International Centre for Eye Health,Community Eye Health Journal,NA,"International Centre for Eye Health (ICEH), London"
https://openalex.org/V4210200568,2566-2147,"[""2566-2147""]",NA,2566-2147,Transactions of the Association of European Schools of Planning,Transactions of the Association of European Schools of Planning,Association of European Schools of Planning (AESOP),AESOP Association of the European Schools of Planning
https://openalex.org/V152775278,0972-4923,"[""0975-3133"", ""0972-4923""]",0972-4923,0975-3133,Conservation and Society,Conservation & Society,Medknow Publications,Wolters Kluwer Medknow Publications
https://openalex.org/V2736793855,1612-3174,null,NA,1612-3174,GMS German Medical Science,GMS German Medical Science,NA,German Medical Science GMS Publishing House
https://openalex.org/V4210223642,1660-5403,"[""1660-5403"", ""1660-5578""]",1660-5403,1660-5578,Hermeneutische Blätter,Hermeneutische Blätter,NA,Institut für Hermeneutik und Religionsphilosophie
https://openalex.org/V4210229655,0770-7576,"[""0770-7576"", ""2507-0711""]",0770-7576,2507-0711,Bulletin - Société géographique de Liège,Bulletin de la Société Géographique de Liège,NA,Société Géographique de Liège
https://openalex.org/V4210238726,1794-2489,"[""2011-2742"", ""1794-2489""]",1794-2489,2011-2742,Tabula rasa,Tabula Rasa: Revista de Humanidades,Colegio Mayor de Cundinamarca,Universidad Colegio Mayor de Cundinamarca
https://openalex.org/V117063503,1875-6859,"[""1875-6867"", ""1875-6859""]",NA,1875-6859,Journal of Men's Health,Journal of Men's Health,IMR Press,IMR (Innovative Medical Research) Press Limited
https://openalex.org/V4210210594,2574-1624,"[""2574-1624""]",NA,2574-1624,Skin,Skin,National Society for Cutaneous Medicine,National Society for Cutaneous Medicine
https://openalex.org/V167219798,2472-5552,"[""2472-5552"", ""2472-5560""]",2472-5552,2472-5560,Journal of Biomolecular Screening,SLAS Discovery,SAGE,Elsevier
https://openalex.org/V2493385186,0187-8336,null,0187-8336,2007-2422,Tecnologia y Ciencias del Agua,Tecnología y ciencias del agua,NA,Instituto Mexicano de Tecnología del Agua
https://openalex.org/V4210239249,2768-1688,"[""2768-1696"", ""2768-1688""]",NA,2768-1696,Battery energy,Battery Energy,NA,Wiley
https://openalex.org/V4210225320,2339-3866,"[""2339-3866"", ""2539-2786""]",2539-3866,2539-2786,Revista Estrategia Organizacional,Revista Estrategia Organizacional,Universidad Nacional Abierta y a Distancia,Universidad Nacional Abierta y a Distancia (UNAD)
https://openalex.org/V4210233578,2767-3324,"[""2767-3324""]",NA,2767-3324,Observational studies,Observational Studies,NA,University of Pennsylvania Press
https://openalex.org/V189655667,1079-0969,"[""2150-4113"", ""1079-0969""]",NA,2150-4113,Health and Human Rights,Health and Human Rights,JSTOR,Harvard FXB Center for Health and Human Rights
https://openalex.org/V2737140681,1300-0039,"[""2147-9682"", ""1300-0039""]",1300-0039,NA,Türk Kütüphaneciliği,Türk Kütüphaneciliği,Ankara University,Türk Kütüphaneciler Derneği (Turkish Librarians' Association)
https://openalex.org/V2913259631,1081-1451,"[""2727-9979"", ""1081-1451""]",1081-1451,NA,International Journal of Virtual Realit,International Journal of Virtual Reality,Universite de Bordeaux,Arts et Métiers Institute of Technology
https://openalex.org/V71994424,0305-7518,"[""2162-8807"", ""0305-7518""]",0305-7518,2162-8807,Leprosy Review,Leprosy Review,GN1 Genesis Network,LEPRA (The British Leprosy Relief Association)
https://openalex.org/V2739087403,1584-174X,"[""2392-6260"", ""1584-174X""]",1584-174X,2392-6260,Symposion: Theoretical and Applied Inquiries in Philosophy and Social Sciences,Symposion: Theoretical and Applied Inquiries in Philosophy and Social Sciences,Philosophy Documentation Center,"Academia Romana, Filiala Iasi, Institutul de Cercetari Economice si Sociale Gheorghe Zane"
https://openalex.org/V3022133427,1813-0526,"[""1813-0526"", ""2220-1270""]",1813-0526,2220-1270,AL Rafdain Engineering Journal,مجلة هندسة الرافدين,University of Mosul,"College of Engineering, University of Mosul"
https://openalex.org/V4210173616,1300-2694,"[""2587-0351"", ""1300-2694""]",1300-2694,2587-0351,Van tıp dergisi,Van Tip Dergisi,LookUs Bilisim A.S.,"Van Yuzuncu Yil University, School of Medicine"
https://openalex.org/V79449806,0908-8857,"[""1600-048X"", ""0908-8857""]",0908-8857,1600-048X,Journal of Avian Biology,Journal of Avian Biology,Wiley,Wiley
https://openalex.org/V179575189,1930-2975,null,NA,1930-2975,Judgment and Decision Making,Judgment and Decision Making,NA,Society for Judgment and Decision Making
https://openalex.org/V4210232334,1605-8933,"[""1605-8933"", ""1609-7580""]",1605-8933,1609-7580,Revista de sociología,Revista de Sociología,"Universidad Nacional Mayor de San Marcos, Vicerectorado de Investigacion","Universidad Nacional Mayor de San Marcos, Facultad de Ciencia Sociales"
https://openalex.org/V4210179731,0120-4645,"[""2256-5078"", ""0120-4645""]",0120-4645,2256-5078,Cuadernos de administracion,Cuadernos de Administración,Universidad del Valle,Universidad del Valle
https://openalex.org/V4210199967,2199-4536,"[""2198-6053"", ""2199-4536""]",2199-4536,2198-6053,Complex & intelligent systems,Complex & Intelligent Systems,Springer Nature,Springer
https://openalex.org/V4210209560,2089-4716,"[""2721-8546"", ""2089-4716""]",2089-4716,2721-8546,Southeast Asian Mathematics Education Journal,Southeast Asian Mathematics Education Journal,SEAMEO Regional Centre for QITEP in Mathematics,SEAMEO Regional Centre for QITEP in Mathematics
https://openalex.org/V4210199543,1120-4052,"[""2240-4538"", ""1120-4052""]",1120-4052,2240-4538,Flora mediterranea,Flora Mediterranea,Fondazione Pro Herbario Mediterraneo,Foundation pro Herbario Mediterraneo
https://openalex.org/V4210202557,2782-9413,"[""2799-0583"", ""2782-9413""]",2782-9413,2799-0583,"Journal of education, management and development studies","Journal of Education, Management and Development Studies",Camarines Sur Polytechnic Colleges,Camarines Sur Polytechnic Colleges
https://openalex.org/V2764593292,2233-7822,"[""2233-7822"", ""2233-7830""]",2233-7822,2233-7830,Imaging Science in Dentistry,Imaging Science in Dentistry,Korean Academy of Oral and Maxillofacial Radiology,Korean Academy of Oral and Maxillofacial Radiology
https://openalex.org/V4210188291,0211-5735,"[""0211-5735"", ""2340-2733""]",0211-5735,2340-2733,Revista de la Asociación Española de Neuropsiquiatría,Revista de la Asociación Española de Neuropsiquiatría,SciELO Espana/Repisalud,Asociacion Espanola de Neuropsiquiatria
https://openalex.org/V152793543,0213-8409,"[""2660-8537"", ""0213-8409"", ""1989-1806""]",0213-8409,1989-1806,Limnetica,Limnetica,NA,Asociación Ibérica de Limnología
https://openalex.org/V2738957487,1972-7623,"[""2035-6609"", ""1972-7623""]",1972-7623,2035-6609,Partecipazione e Conflitto,Partecipazione e Conflitto,Franco Angeli,Coordinamento SIBA
https://openalex.org/V4210198399,2088-3072,"[""2477-5886"", ""2088-3072""]",2088-3072,2477-5886,Counsellia,Counsellia,Universitas PGRI Madiun,Universitas PGRI Madiun
https://openalex.org/V2739124270,2322-2476,null,2322-2476,2322-4835,International Journal of Community Based Nursing and Midwifery,International Journal of Community Based Nursing and Midwifery,NA,Shiraz University of Medical Sciences
https://openalex.org/V2898152839,0185-1063,"[""2524-177X"", ""0185-1063""]",0185-1063,NA,Revista Médica del Hospital General de México,Revista Médica del Hospital General de México,"Publicidad Permanyer, SLU",Permanyer
https://openalex.org/V100695177,0004-6256,"[""1538-3881"", ""0004-6256""]",0004-6256,1538-3881,The Astronomical Journal,The Astronomical Journal,American Astronomical Society,IOP Publishing
https://openalex.org/V135026488,0214-9915,null,0214-9915,1886-144X,Psicothema,Psicothema,NA,Cologio Oficial de Psicólogos del Principado
https://openalex.org/V4210211385,2772-5081,"[""2772-5081""]",NA,2772-5081,Digital chemical engineering,Digital Chemical Engineering,Elsevier,Elsevier
https://openalex.org/V4210232382,1946-5238,"[""1946-5238""]",NA,1946-5238,Stochastic systems,Stochastic Systems,Institute for Operations Research and the Management Sciences,Institute for Operations Research and the Management Sciences (INFORMS)
https://openalex.org/V169029442,1538-4047,"[""1538-4047"", ""1555-8576""]",1538-4047,1555-8576,Cancer Biology & Therapy,Cancer Biology & Therapy,Taylor & Francis,Taylor & Francis Group
https://openalex.org/V4210213333,2414-6447,"[""2096-3947"", ""2414-6447""]",2096-3947,NA,Global health journal,Global Health Journal,Elsevier,"KeAi Communications Co., Ltd."
https://openalex.org/V4210168902,2394-8108,"[""2455-4626"", ""2394-8108""]",NA,2455-4626,Brain circulation,Brain Circulation,Medknow Publications,Wolters Kluwer Medknow Publications
https://openalex.org/V4210175528,0256-7024,"[""0256-7024"", ""2215-261X""]",0256-7024,2215-261X,Revista geológica de América central,Revista Geológica de América Central,Universidad de Costa Rica,Universidad de Costa Rica
https://openalex.org/V4210198524,2523-2614,"[""2523-2614"", ""2663-693X""]",2523-2614,2663-693X,Journal of applied economics and business studies,Journal of Applied Economics and Business Studies,"Abdul Wali Khan University Mardan, Pakistan",Abdul Wali Khan University Mardan
https://openalex.org/V166203837,0001-527X,"[""0001-527X"", ""1734-154X""]",0001-527X,1734-154X,Acta Biochimica Polonica,Acta Biochimica Polonica,Polskie Towarzystwo Biochemiczne (Polish Biochemical Society),Polish Biochemical Society
https://openalex.org/V2736945689,2180-1053,null,2180-1053,NA,Journal of Mechanical Engineering and Technology,Journal of Mechanical Engineering and Technology,NA,Universiti Teknikal Malaysia Melaka
https://openalex.org/V2738216412,1307-9298,"[""1307-9298""]",NA,1307-9298,International Electronic Journal of Elementary Education,International Electronic Journal of Elementary Education,lnternational Electronic Journal of Elementary Education,Kura Publishing
https://openalex.org/V2764690080,1406-894X,null,1406-894X,2228-4907,Agronomy research,Agronomy Research,NA,Estonian University of Life Sciences
https://openalex.org/V4210167869,2520-6214,"[""2520-6621"", ""2520-6214""]",2520-6621,2520-6214,Socioeconomic challenges,SocioEconomic Challenges,Sumy State University,Sumy State University
https://openalex.org/V4210176917,2206-9658,"[""2206-9658""]",NA,2206-9658,The Journal of public space,The Journal of Public Space,City Space Architecture,City Space Architecture
https://openalex.org/V70014682,1517-8382,"[""1678-4405"", ""1517-8382""]",1517-8382,1678-4405,Brazilian Journal of Microbiology,Brazilian Journal of Microbiology,Springer Nature,Sociedade Brasileira de Microbiologia
https://openalex.org/V4210201886,2311-911X,"[""2313-6871"", ""2311-911X""]",2311-911X,2313-6871,Quaestio Rossica,Quaestio Rossica,Ural Federal University,Ural Federal University
https://openalex.org/V4210172662,1057-1027,"[""2154-1566"", ""1057-1027""]",1057-1027,2154-1566,Tradition & discovery,Tradition & Discovery,Philosophy Documentation Center,The Polanyi Society
https://openalex.org/V170952724,1880-5566,"[""1880-5566""]",NA,1880-5566,Journal of Thermal Science and Technology,Journal of Thermal Science and Technology,The Japan Society of Mechanical Engineers,The Japan Society of Mechanical Engineers
https://openalex.org/V4210184281,1829-4405,"[""1829-4405""]",1829-4405,2738-2931,International journal of Armenian genocide studies,International Journal of Armenian Genocide Studies,Armenian Genocide Museum-Institute Foundation,The Armenian Genocide Museum-Institute Foundation
https://openalex.org/V4210187624,0212-7636,"[""0212-7636"", ""2171-6692""]",NA,2171-6692,Estudios de lingüística,Estudios de Lingüística,Publicaciones Universidad de Alicante,Universidad de Alicante
https://openalex.org/V4210203361,2667-0496,"[""2667-0496""]",NA,2667-0496,Neurology perspectives,Neurology Perspectives,Elsevier,Elsevier
https://openalex.org/V4210207565,2772-5669,"[""2772-5669""]",NA,2772-5669,Journal of future foods,Journal of Future Foods,Elsevier,KeAi Communications Co. Ltd.
https://openalex.org/V2737442191,0974-2891,null,NA,0974-2891,International Journal of Cyber Criminology,International Journal of Cyber Criminology,NA,International Journal of Cyber Criminology
https://openalex.org/V4210193395,1230-3976,"[""2450-8330"", ""1230-3976"", ""2353-3013""]",2450-8330,2353-3013,Zeszyty Naukowe,Acta Biologica,University of Szczecin,Szczecin University Press
https://openalex.org/V4210230072,2371-3453,"[""2371-3453""]",NA,2371-3453,Fashion studies,Fashion Studies,Ryerson University,"Centre for Fashion Diversity and Social Change, Ryerson University"
https://openalex.org/V4210231407,0066-7870,"[""2176-7793"", ""0066-7870""]",0066-7870,2176-7793,Arquivos de Zoologia,Arquivos de Zoologia,"Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)",Museu de Zoologia da Universidade de São Paulo
https://openalex.org/V4210234929,0029-1528,"[""0029-1528"", ""2446-3051""]",NA,2446-3051,Nordisk tidsskrift for kriminalvidenskab,Nordisk Tidsskrift for Kriminalvidenskab,Aarhus University Library,De Nordiske Kriminalistforeninger
https://openalex.org/V4210220843,2088-9674,"[""2460-2302"", ""2088-9674""]",2088-9674,2460-2302,Jurnal Neuroanestesi Indonesia,Jurnal Neuroanestesi Indonesia,Indonesia Society of Neuroanesthesia and Critical Care (INA-SNACC),Indonesian Society of Neuroanesthesia & Critical Care (INA-SNACC)
https://openalex.org/V4210222467,2708-3764,"[""2708-3764""]",NA,2708-3764,Genetic resources,Genetic Resources,Alliance of Bioversity International and CIAT,Bioversity International
https://openalex.org/V2737924512,2240-9599,null,NA,2240-9599,Lebenswelt: Aesthetics and Philosophy of Experience,Lebenswelt: Aesthetics and Philosophy of Experience,NA,Università degli Studi di Milano
https://openalex.org/V4210181542,2515-2564,"[""2515-5256"", ""2515-2564""]",NA,2515-2564,Contact,Contact,SAGE,SAGE Publishing
https://openalex.org/V2738380832,2528-8644,null,NA,2528-8644,Turkish Journal of Plastic Surgery,Turkish Journal of Plastic Surgery,NA,Wolters Kluwer Medknow Publications
https://openalex.org/V37847780,0067-1975,"[""0067-1975"", ""2201-4349""]",0067-1975,2201-4349,Records of The Australian Museum,Records of the Australian Museum,Australian Museum,Australian Museum
https://openalex.org/V4210175369,1679-5520,"[""2674-6085"", ""1679-5520""]",1679-5520,NA,Scripta Uniandrade,Scripta Uniandrade,GN1 Genesis Network,Centro Universitário Campos de Andrade (Uniandrade)
https://openalex.org/V4210187593,1728-4414,"[""1728-5305"", ""1728-4414"", ""1728-5303""]",1728-4414,1728-5305,Vienna yearbook of population research ...,Vienna Yearbook of Population Research,Verlag der Osterreichischen Akademie der Wissenschaften,Austrian Academy of Sciences Press
https://openalex.org/V4210209921,2667-0720,"[""2667-0739"", ""2667-0720""]",2667-0720,2667-0739,Journal of medical evidence,Journal of Medical Evidence,Medknow Publications,Wolters Kluwer Medknow Publications
https://openalex.org/V2764958996,2008-6164,null,2008-6164,2008-6172,caspian journal of internal medicine,Caspian Journal of Internal Medicine,NA,Babol University of Medical Sciences
https://openalex.org/V4210227578,2096-7209,"[""2096-7209"", ""2666-9536""]",NA,2666-9536,Blockchain: research and applications,Blockchain: Research and Applications,Elsevier,Elsevier
https://openalex.org/V4210230814,2001-5909,"[""0105-0761"", ""2001-5909""]",NA,2001-5909,Lindbergia,Lindbergia,BioOne (Dutch Bryological and Lichenological Society and Nordic Bryological Society),Oikos Editorial Office
https://openalex.org/V2765068620,0887-2058,"[""2162-6901"", ""0887-2058""]",0887-2058,2162-6901,Journal of Business Strategies,Journal of Business Strategies,NA,Sam Houston State University
https://openalex.org/V2898558041,2095-882X,"[""2589-0514"", ""2095-882X""]",2095-882X,2589-0514,Chronic Diseases and Translational Medicine,Chronic Diseases and Translational Medicine,Elsevier,"KeAi Communications Co., Ltd."
https://openalex.org/V143072383,1547-6286,"[""1547-6286"", ""1555-8584""]",1547-6286,1555-8584,RNA Biology,RNA Biology,Taylor & Francis,Taylor & Francis Group
https://openalex.org/V2736467904,2246-2929,null,NA,2246-2929,International Journal of Sustainable Energy Planning and Management,International Journal of Sustainable Energy Planning and Management,NA,Aalborg University Press
https://openalex.org/V4210198183,2723-5920,"[""2723-5920"", ""2746-086X""]",2723-5920,2746-086X,International Journal of Social Science and Religion,International Journal of Social Science and Religion,Indonesian Academy of Social and Religious Research (IASRR),Indonesian Academy of Social and Religious Research (IASRR)
https://openalex.org/V4210202294,1641-6414,"[""1641-6414"", ""2449-5220""]",1641-6414,2449-5220,Diagnostyka,Diagnostyka,Polskie Towarzystwa Diagnostyki Technicznej,Polskie Towarzystwo Diagnostyki Technicznej
https://openalex.org/V4210216319,2149-8539,"[""2528-9969"", ""2149-8539""]",2528-9969,2149-8539,Uluslararası politik araştırmalar dergisi,Uluslararası Politik Araştırmalar Dergisi,"The Center for Political, Economic and Social Research (PESA)",Politik Ekonomik ve Sosyal Araştırmalar Merkezi Derneği
https://openalex.org/V4210239415,2673-6853,"[""2673-6853""]",NA,2673-6853,Frontiers in photonics,Frontiers in Photonics,Frontiers Media SA,Frontiers Media S.A.
https://openalex.org/V149515068,1735-1383,null,1735-1383,1735-367X,Iranian Journal of Immunology,Iranian Journal of Immunology,NA,Shiraz University of Medical Sciences
https://openalex.org/V155791383,1021-9498,"[""2224-6614"", ""1021-9498""]",1021-9498,NA,Journal of Food and Drug Analysis,Journal of Food and Drug Analysis,"The Journal of Food and Drug Analysis (JFDA), Food and Drug Administration, Taiwan (TFDA)",Elsevier
https://openalex.org/V2739114148,0365-0359,null,0365-0359,1825-1242,"Atti della Accademia Peloritana dei Pericolanti : Classe di Scienze Fisiche, Matematiche e Naturali","Atti della Accademia Peloritana dei Pericolanti : Classe di Scienze Fisiche, Matematiche e Naturali",NA,Accademia Peloritana dei Pericolanti
https://openalex.org/V2739468664,1819-754X,null,NA,1819-754X,Mires and Peat,Mires and Peat,NA,International Mire Conservation Group and International Peat Society
https://openalex.org/V2764520314,0972-3099,"[""2278-5124"", ""0972-3099""]",0972-3099,2278-5124,Environment Conservation Journal,Environment Conservation Journal,Action For Sustainable Efficacious Development and Awareness,Action for Sustainable Efficacious Development and Awareness
https://openalex.org/V2764578066,1693-5594,"[""2356-5527"", ""1693-5594""]",1693-5594,2356-5527,Indonesian Journal of International Law,Jurnal Hukum Internasional,Indonesian Journal of International Law,"Centre for International Law Studies, Faculty of Law Universitas Indonesia"
https://openalex.org/V4210213301,2452-5340,"[""2452-5340""]",NA,2452-5340,Journal of management and business studies,Journal of Management and Business Studies,Universidad Autonoma de Chile,"Universidad Autónoma de Chile, Facultad de Administración y Negocios"
https://openalex.org/V24635359,2008-3866,null,2008-3866,2008-3874,Iranian Journal of Basic Medical Sciences,Iranian Journal of Basic Medical Sciences,NA,Mashhad University of Medical Sciences
https://openalex.org/V4210229266,1900-0642,"[""2323-0886"", ""1900-0642""]",1900-0642,2323-0886,Criterio libre,Revista Criterio Libre,Universidad Libre,Universidad Libre
https://openalex.org/V2764899391,1939-795X,null,NA,1939-795X,International journal of exercise science,International Journal of Exercise Science,NA,Berkeley Electronic Press
https://openalex.org/V159161056,2345-5047,null,NA,2345-5055,International Journal of Pediatrics,International Journal of Pediatrics,NA,Mashhad University of Medical Sciences
https://openalex.org/V4210183784,2508-8831,"[""2586-0585"", ""2508-8831""]",2508-8831,2586-0585,Journal of cosmetic medicine,Journal of Cosmetic Medicine,Korean College of Cosmetic Surgery,Korean Society of Korean Cosmetic Surgery and medicine
https://openalex.org/V2737243640,2176-4573,"[""2176-4573""]",NA,2176-4573,Bakhtiniana: Revista de Estudos do Discurso,Bakhtiniana: Revista de Estudos do Discurso,SciELO,Pontifícia Universidade Católica de São Paulo
https://openalex.org/V4210206066,2617-4782,"[""2617-4782""]",NA,2617-4782,Blue-green systems,Blue-Green Systems,IWA Publishing,IWA Publishing
https://openalex.org/V2756477992,0125-9326,null,0125-9326,2338-2732,Acta medica Indonesiana,Acta Medica Indonesiana,NA,Interna Publishing
https://openalex.org/V4210219550,2591-6327,"[""2591-6327""]",NA,2591-6327,Educación y vínculos,Educación y Vínculos,Universidad Nacional de Entre Rios,Universidad Nacional de Entre Ríos
https://openalex.org/V4210225637,2675-2824,"[""2675-2824""]",NA,2675-2824,Ocean and Coastal Research,Ocean and Coastal Research,SciELO,Instituto Oceanográfico da Universidade de São Paulo
https://openalex.org/V4210232551,2528-8075,"[""2528-8075""]",NA,2528-8075,RECUS,RECUS,Empresa Publica de Servicios Generales e Ingenieria Utm,Universidad Técnica de Manabí
https://openalex.org/V55990359,0390-6663,"[""0390-6663"", ""2709-0094""]",0390-6663,2709-0094,Clinical and Experimental Obstetrics & Gynecology,Clinical and Experimental Obstetrics & Gynecology,IMR Press,IMR Press
https://openalex.org/V104480359,0301-1208,null,0301-1208,0975-0959,Indian Journal of Biochemistry & Biophysics,Indian Journal of Biochemistry and Biophysics,NA,NISCAIR
https://openalex.org/V109719883,1128-3602,null,1128-3602,2284-0729,European Review for Medical and Pharmacological Sciences,European Review for Medical and Pharmacological Sciences,NA,Verduci Editore
https://openalex.org/V4210174143,2322-5688,"[""2322-5688"", ""2345-2609""]",2322-5688,2345-2609,Journal of community health research,Journal of Community Health Research,Knowledge E,Shahid Sadoughi University of Medical Sciences
https://openalex.org/V158780706,1567-7133,null,NA,1567-7141,European Journal of Transport and Infrastructure Research,European Journal of Transport and Infrastructure Research,NA,TU Delft Open
https://openalex.org/V4210192186,1945-0494,"[""1945-0494"", ""1944-7892"", ""1945-0508""]",1945-0494,1945-0508,Frontiers in bioscience,Frontiers in Bioscience-Elite,Frontiers in BioScience,IMR Press
https://openalex.org/V4210216266,2667-3797,"[""2667-3797"", ""2097-0242""]",2097-0242,2667-3797,Biomimetic intelligence and robotics,Biomimetic Intelligence and Robotics,Elsevier,Elsevier
https://openalex.org/V2764757169,1407-7337,"[""1407-7337""]",1407-7337,2256-0394,Economics and business,Economics and Business,De Gruyter Open Sp. z o.o.,Sciendo
https://openalex.org/V4210220229,2251-7065,"[""2251-8266"", ""2251-7065""]",2251-7065,2251-8266,مجله مرکز مطالعات و توسعه آموزش علوم پزشکی یزد,Journal of Medical Education and Development,Knowledge E,Shahid Sadoughi University of Medical Sciences
https://openalex.org/V4210231803,2730-647X,"[""2730-647X""]",NA,2730-647X,Discover water,Discover Water,Springer Nature,Springer
https://openalex.org/V2764958490,2008-7055,null,2008-7055,2345-3745,Iranian Journal of Management Studies,Iranian Journal of Management Studies,NA,University of Tehran
https://openalex.org/V117780675,1602-1622,null,1602-1622,1757-9996,Oral Health & Preventive Dentistry,Oral Health and Preventive Dentistry,NA,Quintessenz Verlags-GmbH
https://openalex.org/V4210169702,2232-0458,"[""2550-1771"", ""2232-0458""]",2232-0458,2550-1771,"Journal of research, policy & practice of teachers & teacher education","Journal of Research, Policy & Practice of Teachers & Teacher Education",Universiti Pendidikan Sultan Idris,Universiti Pendidikan Sultan Idris
https://openalex.org/V2764688742,2300-5599,"[""2300-5599""]",NA,2300-5599,Acta Innovations,Acta Innovations,Research and Innovation Centre Pro-Akademia,Research and Innovation Centre Pro-Akademia
https://openalex.org/V2764908868,2067-0656,null,NA,2069-4032,Current health sciences journal,Current Health Sciences Journal,NA,Medical University Publishing House Craiova
https://openalex.org/V4210235450,2495-3911,"[""2495-3911""]",NA,2495-3911,Materials and devices,Materials and Devices,Collaborating Academics,Collaborating Academics IP
https://openalex.org/V4220650836,1980-3087,"[""2448-2307"", ""1980-3087""]",1980-3087,2448-2307,Revista acadêmica de Faculdade de Direito do Recife,Revista Acadêmica,NA,Universidade Federal de Pernambuco
https://openalex.org/V4220651305,2539-6056,"[""2539-6056""]",NA,2539-6056,JOURNAL OF ASSOCIATED MEDICAL SCIENCES (Online),Journal of Associated Medical Sciences,Chiang Mai University,Chaing Mai University
https://openalex.org/V102581529,1752-6981,"[""1752-699X"", ""1752-6981""]",1752-6981,1752-699X,Clinical Respiratory Journal,The Clinical Respiratory Journal,Wiley,Wiley
https://openalex.org/V4220651431,1794-3108,"[""2256-5531"", ""1794-3108""]",1794-3108,2256-5531,Revista Criminalidad Colombia,Revista Criminalidad,Direccion de Investigacion Criminal e Interpol - DIJIN,Policía Nacional de Colombia
https://openalex.org/V4210187858,0073-1641,"[""2509-7822"", ""2509-2464"", ""0073-1641""]",2509-7822,2509-2464,Heidelberger Jahrbücher,Heidelberger Jahrbücher Online,NA,Heidelberg University Publishing
https://openalex.org/V993530829,1672-6421,"[""1672-6421"", ""2365-9459""]",1672-6421,NA,China Foundry,China Foundry,Springer Nature,Foundry Journal Agency
https://openalex.org/V2736940880,2602-3040,"[""2602-3040"", ""2602-3032""]",NA,2602-3040,Cukurova Medical Journal,Cukurova Medical Journal,NA,Cukurova University
https://openalex.org/V4210196238,0126-6187,"[""0126-6187"", ""2637-109X""]",0126-6187,NA,Buletin Persatuan Geologi Malaysia,Bulletin of the Geological Society of Malaysia,Geological Society of Malaysia,Geological Society of Malaysia
https://openalex.org/V2738848155,2084-0845,"[""2084-0845"", ""2300-8814""]",2084-0845,NA,Contemporary Economics,Contemporary Economics,University of Economics and Human Sciences in Warsaw,"University of Finance and Management, Warsaw; Vistula University"
https://openalex.org/V4210197385,1130-5762,"[""2253-8305"", ""1130-5762""]",1130-5762,2253-8305,Laboratorio de arte,Laboratorio de Arte,Editorial Universidad de Sevilla,Editorial Universidad de Sevilla
https://openalex.org/V4210207344,2338-2686,"[""2597-4564"", ""2338-2686""]",2338-2686,2597-4564,Jurnal ekonomi dan bisnis Airlangga,Jurnal Ekonomi dan Bisnis Airlangga,Universitas Airlangga,"Fakultas Ekonomi dan Bisnis, Universitas Airlangga"
